protocol_type,service,flag,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
icmp,eco_d,REJ,1,60,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3,0.060646752392409714,0.023989597717404623,0.08068460482788321,0.09567624301263888,0.9912681409464454,0.03152740075944407,0.05898390395832144,166,91,0.9893107274008938,0.016621308021993474,0.05152062700634872,0.0031478236328269407,0.04233140852492084,0.06952597283864874,0.0889244568463732,0.02844881340634574
icmp,other,RSTR,1,41,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0.09913578707206107,0.07258501632501418,0.02318116378319003,0.02275221179651157,0.9268820274979231,0.01739545768154942,0.017854606680633302,119,1,0.9716904641575513,0.0609191242507682,0.05149623991310637,0.03436675822588418,0.06718987380123843,0.028685503281481308,0.01480471709666016,0.009913170974636065
udp,other,RSTR,6,45,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.028131033775626913,0.04271986466391878,0.09895788302718586,0.005705840872830281,0.9901555307942858,0.06441128568070346,0.08374149462740871,83,90,0.9387985748841671,0.07237801815819374,0.09233491091675781,0.019508584112676065,0.09174534653804889,0.02198430842639375,0.008290094140188853,0.013808802894554129
udp,domain_u,S0,0,86,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.05368356205052435,0.03178214995605038,0.06410532058086735,0.07892358264427683,0.934093166343739,0.018160977653346046,0.0408826493586307,57,179,0.9424236184233095,0.006781922998920876,0.058994740570353504,0.047271553797075365,0.06070090517545044,0.004701464766102226,0.09455740208070146,0.0860535569020875
tcp,ftp_data,S0,0,90,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.0532957619777804,0.05008987675004707,0.005426698931072393,0.04906315588077647,0.9069836878194781,0.08177718977826975,0.025789936179287456,60,180,0.9858217266711929,0.0555426062112234,0.03281760601418696,0.08727963655111796,0.06458814929635287,0.023275116211055692,0.07332168296582468,0.02799762651679747
udp,private,SF,0,141,206,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.01134571891805929,0.09128119289992433,0.020428618295719347,0.076818811308701,0.9054952387172496,0.04872247621837566,0.029820540886413616,52,188,0.9934213916292791,0.0747369274645115,0.08181248027998088,0.0756833761887824,0.0463361919658733,0.01368487968617197,0.006785530224343639,0.0864659563020695
icmp,http,SF,0,44,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.059517558467544474,0.09659145721679907,0.07632593879490328,0.04568608226893187,0.9059934171593124,0.036876937536037595,0.015307877505161572,250,81,0.9634898310248736,0.07722748814028287,0.08584429962209253,0.0022147618851900753,0.08061530018846602,0.007255992479874952,0.021221431659243385,0.0857915667691949
tcp,other,REJ,3,107,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.01784258202648521,0.07503903944716882,0.03491847249202863,0.010311577164942843,0.9319898096109802,0.019778989728658505,0.05413070222354565,73,178,0.9136752892075076,0.09117674136086731,0.08134829705505181,0.07494672873271252,0.06940395371500173,0.04637433238925498,0.05099498834082028,0.015190890504242228
tcp,ftp_data,SF,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.09974552884128562,0.0305936514496312,0.09319767452145296,0.043845574550698464,0.958394243083755,0.009030257436583089,0.07898544260424972,126,92,0.9472308228793215,0.07194156415213462,0.05833673659908215,0.001563299796379214,0.031401368814146895,0.08267039082056855,0.0462590805370117,0.03869508154605076
icmp,eco_i,SF,0,9,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.03740247996245399,0.05470349263318957,0.014597230736112266,0.03894014225618138,0.9110990360138215,0.07937524816191292,0.07273854419980001,172,138,0.9745251540055494,0.035582769131648095,0.07477854683009166,0.055555940944312154,0.06656769569551453,0.04766561528371543,0.03018052692648722,0.06348140040721983
tcp,other,SF,0,217,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.09109080312668832,0.008620162394804787,0.05760260634215158,0.03281771210971762,0.9158845166553042,0.02051251386287033,0.0917774147136138,106,114,0.9174946072874819,0.04820929048286731,0.04341525440939668,0.00731156955047061,0.0890208487732872,0.08826987230516851,0.06954086286262239,0.09491254439418194
udp,domain_u,SH,0,463,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.04890261647858196,0.07442185886404327,0.003867257995186291,0.04564871755302666,0.9550142006611227,0.013305204275489636,0.010862847208101156,26,47,0.9226592655853717,0.0066573040483936426,0.09701376827363453,0.009336896605663891,0.022163204995139876,0.02470538498001792,0.05284093131900761,0.04158668445877372
udp,ftp_data,SH,0,148,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0674509606060426,0.026420272865706307,0.004084663459860027,0.03523983955658978,0.9251782802275893,0.08163502390835206,0.09131097476871707,120,142,0.9841209766973334,0.056550205794824115,0.05637243075964184,0.08562753823154988,0.04151263264380263,0.04424081710601562,0.08040212308459707,0.09306271725591422
icmp,ftp_data,SH,0,44,189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.017620656945452708,0.07459816810374402,0.05074131194010559,0.017870793769707384,0.9981652496232121,0.04081962723883479,0.09142468311096026,192,138,0.9804439922804467,0.06304954332876599,0.07026983108750157,0.05977923468514073,0.02952649713810549,0.09727713286077683,0.06822815437582845,0.06571985957402322
udp,other,S0,0,19,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.06392083631580874,0.02237223612970514,0.0947246074157771,0.09687398000600846,0.9606101710976681,0.04423933091901197,0.09226310837925206,117,198,0.9336434085641159,0.09550365969190887,0.03112640092522161,0.09111148758147118,0.044944702659153304,0.03888091543936167,0.0039416114589292065,0.06927562397488485
icmp,http,SF,0,178,163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.08232084398421718,0.04008864717926478,0.05769637795270849,0.09044167619689,0.9499989797027124,0.09048423598758902,0.07110458716345139,231,65,0.9255037092803597,0.08717815329940735,0.0009210252284736931,0.03391227826932961,0.017513135518862254,0.06371311343974133,0.05163344321600958,0.08659955878543862
icmp,ftp_data,S0,0,89,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0.012172174040485784,0.06098986685725735,0.008906332748674672,0.061889602380635005,0.9152309341063639,0.02390662061643725,0.04289706255203527,54,137,0.9133508422340497,0.047053937665554206,0.028703939589806063,0.06916789094808798,0.06700686299955705,0.011390270258744862,0.06044775253857172,0.05113660899743663
icmp,eco_d,REJ,0,190,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.05047486614113581,0.056615118698159383,0.004445089371198996,0.05695317345181296,0.9368162511313664,0.07136537937777572,0.06305867804901423,200,200,0.9330755297864695,0.04579273656361287,0.06417777405677537,0.08662995547919716,0.06243371595217946,0.057754564896106766,0.07262520524260936,0.05487045115611838
tcp,other,REJ,0,53,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.08200750274648658,0.022595041053157107,0.06935777732312219,0.0753480332328104,0.9805929555326541,0.05534904804940204,0.06439934739068887,47,190,0.9516949326862549,0.039017365900801806,0.04491269348912885,0.037562266553795354,0.018323013942060463,0.08673092893615625,0.05798166893138129,0.08542333150376531
udp,private,SF,0,120,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0627028956525029,0.09273559570369434,0.03562184739060503,0.0687990646761482,0.9592506614156233,0.09926553266739327,0.02634796435912781,66,85,0.9757572633536873,0.013594187325748852,0.03587964079205325,0.06734155259201967,0.012642515893945239,0.07084300194692769,0.09563478052970052,0.08909649283337655
icmp,private,SF,2,2,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.0551443316397654,0.09225556987130129,0.013524823992246904,0.006447393838560667,0.9496971920785704,0.08442117391057294,0.09356518978372529,220,93,0.968044546163281,0.010777736879228185,0.009537893954915534,0.009914198752699166,0.029198722126047495,0.042230897201738574,0.03942793940693358,0.025556887435690248
tcp,http,SH,0,42,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.0884649271213956,0.04623771717467955,0.0069668451337639775,0.07883043007332086,0.9869988497821449,0.035525615482512506,0.0655218455646878,59,254,0.9399311498358902,0.08181547934040927,0.047697403774719885,0.05884120815576735,2.306951326046525e-05,0.02770056642049821,0.09185295516198808,0.047084326177576775
tcp,private,REJ,0,46,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.013684699303353599,0.042546694838702395,0.07360132391751771,0.048199095350048606,0.9398882358954666,0.010721916765846906,0.024195120560563766,176,103,0.9005816041235194,0.059051214207009387,0.09433052736590683,0.0006878007758948535,0.04016150084185474,0.0014558719152002908,0.0035615768279061545,0.06967558590464391
tcp,eco_i,REJ,0,67,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.05823680568519906,0.039036420464150484,0.005705082091163716,0.05824574640917368,0.937911766121706,0.03913995065478022,0.03658058941774091,169,106,0.9862237241939065,0.07989147145370765,0.09564630072395026,0.0938176084794014,0.0259298741567925,0.07824742183760763,0.028321044269057617,0.04704419191882615
tcp,eco_i,SH,1,26,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.02883865453039072,0.08233913405053844,0.027417282386878652,0.03528649449698593,0.981511731462918,0.09136919894036602,0.07511561432021778,54,29,0.939468038543985,0.04331860935197205,0.049633032244039754,0.042931489550478354,0.06500855002598635,0.03739866425116877,0.07321951104243242,0.0032723835480661825
tcp,private,RSTR,2,15,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.009374280510460787,0.016175197883926674,0.09572793154879722,0.037228875706842725,0.9280532728461326,0.05408853366422729,0.03774631038828117,209,123,0.9786166702715161,0.050399196882909295,0.019153911981905802,0.056771952464868214,0.03525126666386726,0.04535241570489712,0.0773301805181999,0.074517650105874
udp,ftp_data,RSTR,1,57,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0937219184917027,0.04703100051689727,0.005989044812711986,0.06805922133512225,0.9036533855292331,0.05246710957900618,0.027344921821858794,66,251,0.9325963081086766,0.025454113161398607,0.06520596803834253,0.06568235709513287,0.017968196143302053,0.024370113009051942,0.020522839308309938,0.094947398519643
icmp,eco_i,S0,2,5,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.017517204284904966,0.08258320383007511,0.03239492289054581,0.034511706025064426,0.9769303844932544,0.07753365942267205,0.09470623073551256,41,5,0.9383901712835565,0.006541794017631886,0.0704802580897011,0.09843075825357539,0.059965552684115964,0.021259636171044427,0.018201518525173932,0.07997783065068177
tcp,domain_u,RSTR,0,70,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.02245515904450082,0.02676247271382597,0.04306397804355601,0.07999802311580392,0.9759672007591145,0.06880439556105285,0.09797658262114661,100,244,0.9294625834509453,0.04819230475275021,0.023638470474051466,0.009427439020518192,0.032880279278227786,0.03936837612634965,0.0703149312264648,0.0006706994900360308
tcp,http,REJ,0,61,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0719359447269024,0.06258749355171488,0.08947336056509517,0.0723023377221227,0.9440254595886761,0.05370254028889605,0.04630765452113649,0,84,0.9607800315874058,0.0018853409321936021,0.028943299438384498,0.07421861126035743,0.004544620280508893,0.006084492703141153,0.04610101260780496,0.08359483897319239
icmp,eco_i,REJ,1,68,650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.07567440768811412,0.09816287139894019,0.044526075893749045,0.009940886623388946,0.9380454199356631,0.022303264555126292,0.004589374235066002,202,152,0.913345130047369,0.08130283319618865,0.08230480697094608,0.020315721038726132,0.060796986505560605,0.024822000713382343,0.008570969162676656,0.010200146418769119
icmp,eco_d,SH,0,108,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.05150052429156896,0.055030289659113475,0.0060504165059027115,0.09536269166760786,0.9311265738656325,0.038026118426067804,0.02152139941514715,139,253,0.9209750348691906,0.09699345193258958,0.08829753369365499,0.00044249109395655406,0.07435710370758786,0.08478333176565622,0.0016188762615444775,0.043115982233077
udp,domain_u,RSTR,0,230,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.08657894544998677,0.02520979712665966,0.005597224633429454,0.07680212313178969,0.939625927133048,0.07583408153203205,0.05528645615419693,54,130,0.9736135056056958,0.07783400796438303,0.003634645748955079,0.08858824003982033,0.028688625356250764,0.046283934439466025,0.0522078791737938,0.040277963861830315
tcp,private,SF,1,315,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.0706003440840631,0.08631271554747882,0.09876339588794791,0.04055544430127618,0.9772353154642954,0.013231457434464855,0.061798248267427795,148,22,0.9999489660268296,0.004407003074979554,0.05572403781734672,0.04937497254934842,0.09824434414366179,0.0015705283079819445,0.08594527926306335,0.031308247459653264
udp,ftp_data,REJ,0,20,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.09628911789383013,0.0842828062391682,0.02461778127925426,0.024045911166213588,0.9277773443623241,0.04006691662482368,0.09467578667888965,87,109,0.9521573177169209,0.000673588887750909,0.052434923902552534,0.09320509534530123,0.07888042215196184,0.05538149434943741,0.04628955170845942,0.037037230675137776
icmp,eco_i,S0,1,20,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.005735886191042683,0.04859782050305475,0.020847037380005054,0.02327730021854646,0.9260290381228047,0.010643846639666655,0.003859687437328374,235,109,0.9709809966747937,0.0791326350532248,0.010939202298658891,0.004035687144672395,0.060693335334206656,0.0048176687546979576,0.07944095057761202,0.046869647362083634
tcp,private,SH,0,588,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.04197216089202778,0.054452148464824136,0.051745112445287844,0.004263216537682213,0.9840527402679837,0.04604395135150116,0.012942312106951171,46,39,0.9915791193726394,0.012026618594834438,0.08716539663026976,0.049567297704701196,0.0052456033526183336,0.06693593541230947,0.0960065557720345,0.008149310399056841
icmp,domain_u,SF,1,107,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.005099155974843273,0.07978159576475005,0.055584758532902456,0.04365694307403254,0.9600977567238869,0.06693085088709615,0.06630343728623633,24,213,0.9553492373668988,0.014798065320252263,0.040579277955108885,0.0012386184506498867,0.07866206934748518,0.02167043148811262,0.030158420295695865,0.07335750313235477
tcp,private,SH,1,90,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.09517431262049847,0.042655377994245486,0.058347627855053846,0.0850358654840959,0.9184482481347501,0.0894646147463316,0.06294016824498914,136,248,0.9404589095169955,0.06935378552424819,0.01112936578984628,0.04742000355660654,0.06344892774190257,0.011890034530444704,0.01706474305187995,0.01175230346777393
udp,ftp_data,S0,0,91,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.021901848887459642,0.04676429540932497,0.02204227029377337,0.07814775138787809,0.9912745004840211,0.08680145987041676,0.04738899601462916,11,30,0.9373134088812597,0.041091264434468436,0.01856885958168555,0.07576720423046662,0.05138465926156414,0.059548490377045266,0.06295641049165762,0.059820064298018644
tcp,http,REJ,0,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.005336246364618081,0.034008287313627275,0.06297146636385097,0.09665368439919975,0.9648958135701957,0.004564798162231975,0.09616470133484331,0,112,0.9024733456795965,0.05519489488534071,0.0747609385171542,0.025480680653875366,0.07652995788903744,0.06493125922984695,0.0015640165609477454,0.09285784032363525
udp,domain_u,REJ,4,17,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.06368738897361352,0.08339252545974975,0.07590014821011767,0.07152525692202175,0.9683433800166977,0.029154862844968765,0.020084505803225808,142,79,0.9581560827248068,0.07405283022304476,0.01812163275344103,0.030946577398027843,0.057648548145513526,0.06302834910665002,0.037429146790109495,0.08210863139093927
icmp,domain_u,SF,0,75,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.030219047533834878,0.0682367300353988,0.04792499593822058,0.05098520674875737,0.9024785212596781,0.08490326965800454,0.056774782173205876,96,55,0.9829288203679369,0.057733291503768706,0.07031988262489017,0.05474581359325168,0.02028945916447752,0.04575832554791486,0.06453010771924143,0.052858246110018096
tcp,eco_i,S0,3,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.07089985441425443,0.09201357785440885,0.05420919530607791,0.027009377969071515,0.9711771197259688,0.009484332608700486,0.011765863530811016,35,253,0.9177756220825453,0.044458505702935504,0.012567629533829873,0.03727333029851494,0.05230869505044231,0.005271280965033976,0.007224993505566624,0.0019270972947554755
tcp,http,RSTR,1,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0.06886071060192608,0.0376766743209377,0.07839625447713705,0.041117107778082834,0.9717115329099177,0.037251733893902496,0.03307038619870802,94,15,0.9472558191498721,0.04024265190487411,0.035757443822069024,0.09180746632216402,0.05252108999331976,0.03188243719060008,0.09613660581148092,0.037067525526331906
tcp,eco_d,REJ,0,186,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0.03367884377410759,0.07751074090112631,0.033084833896795576,0.08372574326451487,0.9440495901356589,0.07198332769829525,0.04335320186567763,62,32,0.9774119998503602,0.05555996268163056,0.016614599753233317,0.056649771858527646,0.0470927981144357,0.041249738841663844,0.07039977104097027,0.04765494612520674
udp,private,REJ,0,108,213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.05540357606463157,0.0184732439509963,0.0975175448680563,0.03969962551940995,0.958229011080051,0.03463973469733576,0.05261379441086203,51,15,0.9406897065157622,0.06448885903798317,0.0045439119287715496,0.048725250498578246,0.05555898638469811,0.07459462805947242,0.03617307341859573,0.005264160423306974
icmp,domain_u,SF,0,63,190,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.07994963829741784,0.08251372036804565,0.05562252489042616,0.035951718530081035,0.959008251209735,0.06640603011883511,0.034329022599472674,43,166,0.9816397740629066,0.05022154180877813,0.059360951598005265,0.053970317687365134,0.09116595726919416,0.06639040877793818,0.004293042166604188,0.06378753797319514
icmp,other,RSTR,0,61,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.08838144681055919,0.07988521260625142,0.025464624547024996,0.06224225853456085,0.9037486555134012,0.0032357988832400378,0.05519032262357362,95,243,0.9002676171301968,0.06384674916596013,0.09565273697237758,0.06571164938270622,0.07166082941158919,0.01585121480523478,0.07194550101004187,0.06152908071004535
tcp,eco_d,RSTR,0,73,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.09401578287833225,0.09289524911139158,0.01967592473387141,0.03344812373730469,0.9723712874398882,0.024382742593676312,0.007459423100151408,67,229,0.9648366231138433,0.012783190443943084,0.025604768672692537,0.0841686380261495,0.0440617646172536,0.0935255251538251,0.009338662224061779,0.056323752045497444
icmp,eco_i,SF,1,190,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.09817506919427883,0.014698894967548826,0.0848151905154263,0.0640746856073283,0.9373727074575289,0.020559046397203018,0.07494784446133101,198,177,0.9200346831127167,0.06943281395749673,0.06451258423429491,0.06585070800962735,0.047801575687795285,0.06256007609548996,0.061880940751069216,0.05909314145416196
icmp,other,REJ,1,182,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.09780796536797012,0.009469268159737044,0.028909084768314455,0.015197431465017164,0.9493042119406364,0.0022123035446491635,0.006060768578276754,48,140,0.9029415976189092,0.029290143941246793,0.0013320373726278924,0.008886335377835564,0.040324202565799085,0.046428896748240495,0.09368518236344736,0.020269233926992647
